Name;Expansion;Types;Cost;Text;Actions / Villagers;Cards;Buys;Coins / Coffers;Trash / Return;Exile;Junk;Gain;Victory Points;ImagePath;IsLandscape;IsOtherThing;IsInSupply;ParentPile;IsExtendedLandscape;IsPartOfSplitPile;IsRealSupplyCard;village_quality;draw_quality;thinning_quality;gain_quality;attack_quality;altvp_quality;interactivity_quality;village_types;draw_types;thinning_types;gain_types;attack_types;altvp_types;CardAmount;WikiLink;Extra Components;has_extra_components
Raider;Nocturne;['Night', 'Duration', 'Attack'];$6;Each other player with 5 or more cards in hand discards a copy of a card you have in play (or reveals they can't). At the start of your next turn, +$3.;;;;N +$3;;;;;;Nocturne/Raider.jpg;False;False;True;;False;False;True;0;0;0;0;1;0;2;[];[];[];[];['Handsize'];[];10;https://wiki.dominionstrategy.com/index.php/Raider;[];False
Will-o'-Wisp;Nocturne;['Action', 'Spirit'];$0*;+1 Card +1 Action Reveal the top card of your deck. If it costs $2 or less, put it into your hand. (This is not in the Supply.);+1;+1, !+1;;;;;;;;Nocturne/Will-o'-Wisp.jpg;False;False;False;;False;False;False;0;1;0;0;0;0;0;[];['Lab*'];[];[];[];[];12;https://wiki.dominionstrategy.com/index.php/Will-o'-Wisp;[];False
Wish;Nocturne;['Action'];$0*;+1 Action Return this to its pile. If you did, gain a card to your hand costing up to $6. (This is not in the Supply.);+1;(+1);;;Self;;;!1;;Nocturne/Wish.jpg;False;False;False;;False;False;False;0;0;0;2;0;0;0;[];[];[];['Workshop+'];[];[];12;https://wiki.dominionstrategy.com/index.php/Wish;[];False
Bat;Nocturne;['Night'];$2*;Trash up to 2 cards from your hand. If you trashed at least one, exchange this for a Vampire. (This is not in the Supply.);;;;;0-2?, !Self;;;!1;;Nocturne/Bat.jpg;False;False;False;;False;False;False;0;0;3;0;0;0;0;[];[];['Any', 'Remodel'];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Bat;['Trash mat'];True
Imp;Nocturne;['Action', 'Spirit'];$2*;+2 Cards You may play an Action card from your hand that you don't have a copy of in play. (This is not in the Supply.);!P1?;+2;;;;;;;;Nocturne/Imp.jpg;False;False;False;;False;False;False;0;2;0;0;0;0;0;[];['Lab*'];[];[];[];[];12;https://wiki.dominionstrategy.com/index.php/Imp;[];False
Ghost;Nocturne;['Night', 'Duration', 'Spirit'];$4*;Reveal cards from your deck until you reveal an Action. Discard the other cards and set aside the Action. At the start of your next turn, play it twice. (This is not in the Supply.);N P2;;;;;;;;;Nocturne/Ghost.jpg;False;False;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];5;https://wiki.dominionstrategy.com/index.php/Ghost;[];False
Zombie Apprentice;Nocturne;['Action', 'Zombie'];$3;You may trash an Action card from your hand for +3 Cards and +1 Action.;!+1;!+3;;;1?;;;;;Nocturne/Zombie_Apprentice.jpg;False;False;False;;False;False;False;0;2;1;0;0;0;0;[];['On-trash'];['Any'];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Zombie_Apprentice;['Trash mat'];True
Zombie Mason;Nocturne;['Action', 'Zombie'];$3;Trash the top card of your deck. You may gain a card costing up to $1 more than it.;;;;;1;;;1?;;Nocturne/Zombie_Mason.jpg;False;False;False;;False;False;False;0;0;2;1;0;0;0;[];[];['Any', 'Remodel'];['Remodel*'];[];[];1;https://wiki.dominionstrategy.com/index.php/Zombie_Mason;['Trash mat'];True
Zombie Spy;Nocturne;['Action', 'Zombie'];$3;+1 Card +1 Action Look at the top card of your deck. Discard it or put it back.;+1;+1;;;;;;;;Nocturne/Zombie_Spy.jpg;False;False;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Zombie_Spy;[];False
Haunted Mirror;Nocturne;['Treasure', 'Heirloom'];$0;$1When you trash this, you may discard an Action card, to gain a Ghost.;;;;+$1;;;;*1?;;Nocturne/Haunted_Mirror.jpg;False;False;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];2*;https://wiki.dominionstrategy.com/index.php/Haunted_Mirror;['Ghost'];True
Magic Lamp;Nocturne;['Treasure', 'Heirloom'];$0;$1 If there are at least 6 cards that you have exactly 1 copy of in play (counting this), trash this. If you did, gain 3 Wishes.;;;;+$1;!Self;;;!3;;Nocturne/Magic_Lamp.jpg;False;False;False;;False;False;False;0;0;0;1;0;0;0;[];[];[];['Workshop+*'];[];[];2*;https://wiki.dominionstrategy.com/index.php/Magic_Lamp;['Wish'];True
Goat;Nocturne;['Treasure', 'Heirloom'];$2;$1 You may trash a card from your hand.;;;;+$1;1?;;;;;Nocturne/Goat.jpg;False;False;False;;False;False;False;0;0;2;0;0;0;0;[];[];['Any'];[];[];[];2*;https://wiki.dominionstrategy.com/index.php/Goat;['Trash mat'];True
Pasture;Nocturne;['Treasure', 'Victory', 'Heirloom'];$2;$1Worth 1 per Estate you have.;;;;+$1;;;;;X;Nocturne/Pasture.jpg;False;False;False;;False;False;False;0;0;0;0;0;1;0;[];[];[];[];[];['Scaling'];2*;https://wiki.dominionstrategy.com/index.php/Pasture;[];False
Pouch;Nocturne;['Treasure', 'Heirloom'];$2;$1 +1 Buy;;;+1;+$1;;;;;;Nocturne/Pouch.jpg;False;False;False;;False;False;False;0;0;0;1;0;0;0;[];[];[];['Buys'];[];[];2*;https://wiki.dominionstrategy.com/index.php/Pouch;[];False
Cursed Gold;Nocturne;['Treasure', 'Heirloom'];$4;$3 Gain a Curse.;;;;+$3;;;Self;1;;Nocturne/Cursed_Gold.jpg;False;False;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];2*;https://wiki.dominionstrategy.com/index.php/Cursed_Gold;[];False
Lucky Coin;Nocturne;['Treasure', 'Heirloom'];$4;$1 Gain a Silver.;;;;+$1;;;;1;;Nocturne/Lucky_Coin.jpg;False;False;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];2*;https://wiki.dominionstrategy.com/index.php/Lucky_Coin;[];False
The Earth's Gift;Nocturne;['Boon'];;You may discard a Treasure to gain a card costing up to $4.;;-1?;;;;;;!1;;Nocturne/The_Earth's_Gift.jpg;False;True;False;;False;False;False;0;0;0;2;0;0;0;[];[];[];['Workshop'];[];[];1;https://wiki.dominionstrategy.com/index.php/The_Earth's_Gift;[];False
The Field's Gift;Nocturne;['Boon'];;+1 Action +$1 (Keep this until Clean-up.);+1;;;+$1;;;;;;Nocturne/The_Field's_Gift.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/The_Field's_Gift;[];False
The Flame's Gift;Nocturne;['Boon'];;You may trash a card from your hand.;;;;;1?;;;;;Nocturne/The_Flame's_Gift.jpg;False;True;False;;False;False;False;0;0;2;0;0;0;0;[];[];['Any'];[];[];[];1;https://wiki.dominionstrategy.com/index.php/The_Flame's_Gift;['Trash mat'];True
The Forest's Gift;Nocturne;['Boon'];;+1 Buy +$1 (Keep this until Clean-up.);;;+1;+$1;;;;;;Nocturne/The_Forest's_Gift.jpg;False;True;False;;False;False;False;0;0;0;2;0;0;0;[];[];[];['Buys'];[];[];1;https://wiki.dominionstrategy.com/index.php/The_Forest's_Gift;[];False
The Moon's Gift;Nocturne;['Boon'];;Look through your discard pile. You may put a card from it onto your deck.;;;;;;;;;;Nocturne/The_Moon's_Gift.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/The_Moon's_Gift;[];False
The Mountain's Gift;Nocturne;['Boon'];;Gain a Silver.;;;;;;;;1;;Nocturne/The_Mountain's_Gift.jpg;False;True;False;;False;False;False;0;0;0;1;0;0;0;[];[];[];['Specific'];[];[];1;https://wiki.dominionstrategy.com/index.php/The_Mountain's_Gift;[];False
The River's Gift;Nocturne;['Boon'];;+1 Card at the end of this turn. (Keep this until Clean-up.);;(N +1);;;;;;;;Nocturne/The_River's_Gift.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/The_River's_Gift;[];False
The Sea's Gift;Nocturne;['Boon'];;+1 Card;;+1;;;;;;;;Nocturne/The_Sea's_Gift.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/The_Sea's_Gift;[];False
The Sky's Gift;Nocturne;['Boon'];;You may discard 3 cards to gain a Gold.;;-3?;;;;;;!1;;Nocturne/The_Sky's_Gift.jpg;False;True;False;;False;False;False;0;0;0;1;0;0;0;[];[];[];['Specific*'];[];[];1;https://wiki.dominionstrategy.com/index.php/The_Sky's_Gift;[];False
The Sun's Gift;Nocturne;['Boon'];;Look at the top 4 cards of your deck. Discard any number of them and put the rest back in any order.;;;;;;;;;;Nocturne/The_Sun's_Gift.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/The_Sun's_Gift;[];False
The Swamp's Gift;Nocturne;['Boon'];;Gain a Will-o'-Wisp.;;;;;;;;1;;Nocturne/The_Swamp's_Gift.jpg;False;True;False;;False;False;False;0;0;0;1;0;0;0;[];[];[];['Specific'];[];[];1;https://wiki.dominionstrategy.com/index.php/The_Swamp's_Gift;"[""Will-o'-Wisp""]";True
The Wind's Gift;Nocturne;['Boon'];;+2 Cards Discard 2 cards.;;+2, -2;;;;;;;;Nocturne/The_Wind's_Gift.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/The_Wind's_Gift;[];False
Bad Omens;Nocturne;['Hex'];;Put your deck into your discard pile. Look through it and put 2 Coppers from it onto your deck (or reveal you can't).;;;;;;;;;;Nocturne/Bad_Omens.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Bad_Omens;[];False
Delusion;Nocturne;['Hex'];;If you don't have Deluded or Envious, take Deluded.;;;;;;;;;;Nocturne/Delusion.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Delusion;['Deluded'];True
Envy;Nocturne;['Hex'];;If you don't have Deluded or Envious, take Envious.;;;;;;;;;;Nocturne/Envy.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Envy;['Envious'];True
Famine;Nocturne;['Hex'];;Reveal the top 3 cards of your deck. Discard the Actions. Shuffle the rest into your deck.;;;;;;;;;;Nocturne/Famine.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Famine;[];False
Fear;Nocturne;['Hex'];;If you have at least 5 cards in hand, discard an Action or Treasure (or reveal you can't).;;!-1;;;;;;;;Nocturne/Fear.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Fear;[];False
Greed;Nocturne;['Hex'];;Gain a Copper onto your deck.;;;;;;;Self;1;;Nocturne/Greed.jpg;False;True;False;;False;False;False;0;0;0;1;0;0;0;[];[];[];['Specific'];[];[];1;https://wiki.dominionstrategy.com/index.php/Greed;[];False
Haunting;Nocturne;['Hex'];;If you have at least 4 cards in hand, put one of them onto your deck.;;!-1;;;;;;;;Nocturne/Haunting.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Haunting;[];False
Locusts;Nocturne;['Hex'];;Trash the top card of your deck. If it's Copper or Estate, gain a Curse. Otherwise, gain a cheaper card that shares a type with it.;;;;;1;;!Self;1;!(-1 );Nocturne/Locusts.jpg;False;True;False;;False;False;False;0;0;0;1;0;0;0;[];[];[];['Remodel*'];[];[];1;https://wiki.dominionstrategy.com/index.php/Locusts;[];False
Misery;Nocturne;['Hex'];;If this is your first Misery this game, take Miserable. Otherwise, flip it over to Twice Miserable.;;;;;;;;;-2;Nocturne/Misery.jpg;False;True;False;;False;False;False;0;0;0;0;0;1;0;[];[];[];[];[];['Plain'];1;https://wiki.dominionstrategy.com/index.php/Misery;['Miserable', 'Twice Miserable'];True
Plague;Nocturne;['Hex'];;Gain a Curse to your hand.;;(+1);;;;;Self;1;(-1 );Nocturne/Plague.jpg;False;True;False;;False;False;False;0;0;0;1;0;1;0;[];[];[];['Specific'];[];['Cursing'];1;https://wiki.dominionstrategy.com/index.php/Plague;[];False
Poverty;Nocturne;['Hex'];;Discard down to 3 cards in hand.;;-X;;;;;;;;Nocturne/Poverty.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Poverty;[];False
War;Nocturne;['Hex'];;Reveal cards from your deck until revealing one costing $3 or $4. Trash it and discard the rest.;;;;;1;;;;;Nocturne/War.jpg;False;True;False;;False;False;False;0;0;1;0;0;0;0;[];[];['Any*'];[];[];[];1;https://wiki.dominionstrategy.com/index.php/War;['Trash mat'];True
Deluded;Nocturne;['State'];;At the start of your Buy phase, return this, and you can't buy Actions this turn.;;;!(=0);;;;;;;Nocturne/Deluded.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];2*;https://wiki.dominionstrategy.com/index.php/Deluded;[];False
Envious;Nocturne;['State'];;At the start of your Buy phase, return this, and Silver and Gold make $1 this turn.;;;;(-$X);;;;;;Nocturne/Envious.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];2*;https://wiki.dominionstrategy.com/index.php/Envious;[];False
Lost in the Woods;Nocturne;['State'];;At the start of your turn, you may discard a card to receive a Boon.;;-1?;;;;;;;;Nocturne/Lost_in_the_Woods.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Lost_in_the_Woods;[];False
Miserable;Nocturne;['State'];;–2;;;;;;;;;-2;Nocturne/Miserable.jpg;False;True;False;;False;False;False;0;0;0;0;0;1;0;[];[];[];[];[];['Plain'];2*;https://wiki.dominionstrategy.com/index.php/Miserable;[];False
Twice Miserable;Nocturne;['State'];;–4;;;;;;;;;-4;Nocturne/Twice_Miserable.jpg;False;True;False;;False;False;False;0;0;0;0;0;1;0;[];[];[];[];[];['Plain'];2*;https://wiki.dominionstrategy.com/index.php/Twice_Miserable;[];False
Border Guard;Renaissance;['Action'];$2;+1 Action Reveal the top 2 cards of your deck. Put one into your hand and discard the other. If both were Actions, take the Lantern or Horn.;+1;+1;;;;;;;;Renaissance/Border_Guard.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;2;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Border_Guard;['Horn', 'Lantern'];True
Ducat;Renaissance;['Treasure'];$2;+1 Coffers +1 BuyWhen you gain this, you may trash a Copper from your hand.;;;+1;+$1;*1;;;;;Renaissance/Ducat.jpg;False;False;True;;False;False;True;0;0;1;2;0;0;0;[];[];['Copper'];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Ducat;['Coffer mats', 'Coffer tokens', 'Trash mat'];True
Lackeys;Renaissance;['Action'];$2;+2 CardsWhen you gain this, +2 Villagers.;*+2;+2;;;;;;;;Renaissance/Lackeys.jpg;False;False;True;;False;False;True;2;2;0;0;0;0;0;['Villagers', 'On-gain'];['Moat', 'Lab*'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Lackeys;['Villager mats', 'Villager tokens'];True
Acting Troupe;Renaissance;['Action'];$3;+4 Villagers Trash this.;+4;;;;Self;;;;;Renaissance/Acting_Troupe.jpg;False;False;True;;False;False;True;2;0;0;0;0;0;0;['Villagers'];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Acting_Troupe;['Villager mats', 'Villager tokens'];True
Cargo Ship;Renaissance;['Action', 'Duration'];$3;+$2 Once this turn, when you gain a card, you may set it aside face up (on this). At the start of your next turn, put it into your hand.;;N (+1);;+$2;;;;;;Renaissance/Cargo_Ship.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Cargo_Ship;[];False
Experiment;Renaissance;['Action'];$3;+2 Cards +1 Action Return this to its pile.When you gain this, gain another Experiment (that doesn't come with another).;+1;+2;;;Self;;;*1;;Renaissance/Experiment.jpg;False;False;True;;False;False;True;0;2;0;1;0;0;0;[];['Lab'];[];['Specific'];[];[];10;https://wiki.dominionstrategy.com/index.php/Experiment;[];False
Improve;Renaissance;['Action'];$3;+$2 At the start of Clean-up, you may trash an Action card you would discard from play this turn, to gain a card costing exactly $1 more than it.;;;;+$2;*1?;;;!1;;Renaissance/Improve.jpg;False;False;True;;False;False;True;0;0;1;1;0;0;0;[];[];['Action'];['Remodel*'];[];[];10;https://wiki.dominionstrategy.com/index.php/Improve;['Trash mat'];True
Flag Bearer;Renaissance;['Action'];$4;+$2When you gain or trash this, take the Flag.;;;;+$2;;;;;;Renaissance/Flag_Bearer.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;3;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Flag_Bearer;['Flag'];True
Hideout;Renaissance;['Action'];$4;+1 Card +2 Actions Trash a card from your hand. If it's a Victory card, gain a Curse.;+2;+1;;;1;;!Self;!1;;Renaissance/Hideout.jpg;False;False;True;;False;False;True;2;0;2;1;0;0;0;['Handsize-decreasing'];[];['Any'];['Remodel*'];[];[];10;https://wiki.dominionstrategy.com/index.php/Hideout;['Trash mat'];True
Inventor;Renaissance;['Action'];$4;Gain a card costing up to $4, then cards cost $1 less this turn.;;;;R1;;;;1;;Renaissance/Inventor.jpg;False;False;True;;False;False;True;0;0;0;3;0;0;0;[];[];[];['Workshop+'];[];[];10;https://wiki.dominionstrategy.com/index.php/Inventor;[];False
Mountain Village;Renaissance;['Action'];$4;"+2 Actions Look through your discard pile and put a card from it into your hand; if you can't, +1 Card.";+2;+1;;;;;;;;Renaissance/Mountain_Village.jpg;False;False;True;;False;False;True;2;0;0;0;0;0;0;['Handsize-neutral'];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Mountain_Village;[];False
Patron;Renaissance;['Action', 'Reaction'];$4;+1 Villager +$2When something causes you to reveal this (using the word “reveal”) in an Action phase, +1 Coffers.;+1;;;+$2 *+$1;;;;;;Renaissance/Patron.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;1;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Patron;['Coffer mats', 'Coffer tokens', 'Villager mats', 'Villager tokens'];True
Priest;Renaissance;['Action'];$4;+$2 Trash a card from your hand. For the rest of this turn, when you trash a card, +$2.;;;;+$2, +$X;1;;;;;Renaissance/Priest.jpg;False;False;True;;False;False;True;0;0;2;0;0;0;0;[];[];['Any'];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Priest;['Trash mat'];True
Research;Renaissance;['Action', 'Duration'];$4;+1 Action Trash a card from your hand. Per $1 it costs, set aside a card from your deck face down (on this). At the start of your next turn, put those cards into your hand.;+1;N +X;;;1;;;;;Renaissance/Research.jpg;False;False;True;;False;False;True;0;1;2;0;0;0;0;[];['On-trash'];['Any'];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Research;['Trash mat'];True
Silk Merchant;Renaissance;['Action'];$4;+2 Cards +1 BuyWhen you gain or trash this, +1 Coffers and +1 Villager.;*+1;+2;+1;*+$1;;;;;;Renaissance/Silk_Merchant.jpg;False;False;True;;False;False;True;1;2;0;3;0;0;0;['Villagers', 'On-trash', 'On-gain'];['Moat', 'Lab*'];[];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Silk_Merchant;['Coffer mats', 'Coffer tokens', 'Villager mats', 'Villager tokens'];True
Old Witch;Renaissance;['Action', 'Attack'];$5;+3 Cards Each other player gains a Curse and may trash a Curse from their hand.;;+3;;;;;1;;;Renaissance/Old_Witch.jpg;False;False;True;;False;False;True;0;2;0;0;2;1;2;[];['Smithy'];[];[];['Junking', 'Scoring'];['Cursing'];10;https://wiki.dominionstrategy.com/index.php/Old_Witch;[];False
Recruiter;Renaissance;['Action'];$5;+2 Cards Trash a card from your hand. +1 Villager per $1 it costs.;+X;+2;;;1;;;;;Renaissance/Recruiter.jpg;False;False;True;;False;False;True;3;1;2;0;0;0;0;['Villagers', 'On-trash'];['Special'];['Any'];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Recruiter;['Trash mat', 'Villager mats', 'Villager tokens'];True
Scepter;Renaissance;['Treasure', 'Command'];$5;"Choose one: +$2; or replay an non-Command Action card you played this turn that's still in play.";P1?;;;+$2?;;;;;;Renaissance/Scepter.jpg;False;False;True;;False;False;True;1;0;0;0;0;0;0;['Throne'];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Scepter;[];False
Scholar;Renaissance;['Action'];$5;Discard your hand. +7 Cards.;;-X, +7;;;;;;;;Renaissance/Scholar.jpg;False;False;True;;False;False;True;0;2;0;0;0;0;0;[];['DTX'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Scholar;[];False
Sculptor;Renaissance;['Action'];$5;Gain a card to your hand costing up to $4. If it's a Treasure, +1 Villager.;!+1;(+1);;;;;;1;;Renaissance/Sculptor.jpg;False;False;True;;False;False;True;0;0;0;2;0;0;0;[];[];[];['Workshop'];[];[];10;https://wiki.dominionstrategy.com/index.php/Sculptor;['Villager mats', 'Villager tokens'];True
